Position_X1,Position_Y1,Position_X2,Position_Y2,Position_X3,Position_Y3,Velocity_X1,Velocity_Y1,Velocity_X2,Velocity_Y2,Velocity_X3,Velocity_Y3,Momentum_X1,Momentum_Y1,Momentum_X2,Momentum_Y2,Momentum_X3,Momentum_Y3
73067548925.49446,128759751596.4838,-99999918549.29556,-138899968675.23306,76747340267.57404,126219412962.5061,-9302.772807017,24949.71598408402,0.028144680816802953,-29999.984517141278,14235.017132341889,-8643.301051926255,-5.555615920350552e+28,1.4899970385694978e+29,5.5979770144621074e+28,-5.9669969204594e+34,1.0459890588844819e+27,-6.351097612955412e+26
72974450267.44978,129009139013.50577,-99999918267.63304,-139199968520.07098,76889616268.74442,126132872290.78241,-9309.865804468065,24938.741702196538,0.02816625164790519,-29999.98448379311,14227.600117037213,-8654.06717236957,-5.559851858428329e+28,1.4893416544551773e+29,5.602267452768342e+28,-5.966996913826449e+34,1.0454440565998944e+27,-6.35900855825716e+26
72881280987.77827,129258416888.38463,-99999917985.75575,-139499968364.57605,77031818495.94803,126046224000.1316,-9316.927967150521,24927.78748788659,0.028187728433549913,-29999.98445050535,14220.222720361531,-8664.829065080285,-5.564069381982292e+28,1.4886874687765874e+29,5.6065391854330775e+28,-5.966996907205514e+34,1.0449019654921652e+27,-6.366916397020993e+26
72788041394.13652,129507585421.4883,-99999917703.66464,-139799968208.74884,77173947282.17094,125959468150.76973,-9323.959364175029,24916.853310366347,0.028209111614724634,-29999.984417277978,14212.878622291852,-8675.584936187006,-5.5682685322853275e+28,1.4880344796950784e+29,5.61079230016873e+28,-5.96699690059659e+34,1.0443623211660052e+27,-6.374819811110211e+26
72694731793.28914,129756644812.89894,-99999917421.36063,-140099968052.58994,77316002914.04584,125872604818.6997,-9330.96008473806,24905.939141064326,0.02823040163048721,-29999.984384110958,14205.56318748871,-8686.333207002272,-5.57244936260557e+28,1.4873826855043615e+29,5.615026884303906e+28,-5.96699689399967e+34,1.0438247830166703e+27,-6.382717640505269e+26
72601352490.97058,130005595262.43744,-99999917138.84464,-140399967896.09998,77457985643.60484,125785634093.38148,-9337.9302318556,24895.04495384998,0.02825159891796989,-29999.984351004267,14198.272955900453,-8697.0725318222,-5.576611934464164e+28,1.486732084643921e+29,5.619243024784211e+28,-5.966996887414748e+34,1.0432890967995652e+27,-6.390608896382952e+26
72507903791.78896,130254436969.68576,-99999916856.1176,-140699967739.27954,77599895696.6172,125698556075.57047,-9344.869918162336,24884.17072483218,0.028272703912383443,-29999.98431795787,14191.00530123613,-8707.801781101987,-5.580756315126547e+28,1.4860826756869779e+29,5.623440808173066e+28,-5.96699688084182e+34,1.0427550695348308e+27,-6.39849274875374e+26
72414385999.15842,130503170134.00597,-99999916573.18044,-140999967582.12927,77741733278.60268,125611370875.43561,-9351.779263053366,24873.316432020507,0.028293717047021362,-29999.984284971742,14183.758198547052,-8718.52001348519,-5.584882575895471e+28,1.4854344573202648e+29,5.627620320652549e+28,-5.96699687428088e+34,1.0422225524292373e+27,-6.406368505908917e+26
72320799415.25133,130751794954.55568,-99999916290.03404,-141299967424.64972,77883498579.23795,125524078610.96971,-9358.658390708351,24862.482054971202,0.02831463875326412,-29999.984252045844,14176.53006352693,-8729.22644658916,-5.588990790931028e+28,1.4847874283228803e+29,5.631781648024233e+28,-5.966996867731918e+34,1.0416914290679588e+27,-6.414235592953714e+26
72227144340.9643,131000311630.30032,-99999916006.67935,-141599967266.84152,78025191775.63414,125436679406.66592,-9365.507428703932,24851.667574464896,0.02833546946058352,-29999.984219180147,14169.319639620011,-8739.920430377997,-5.5930810364219885e+28,1.4841415875470436e+29,5.635924875710062e+28,-5.966996861194931e+34,1.0411616071192784e+27,-6.422093532241752e+26
72133421075.89406,131248720360.02263,-99999915723.11725,-141899967108.70526,78166813034.80898,125349173392.4231,-9372.326507024247,24840.872972230398,0.028356209596547093,-29999.984186374615,14162.125917483098,-8750.601424282846,-5.59715338999488e+28,1.4834969339015995e+29,5.640050088753216e+28,-5.966996854669911e+34,1.040633012416658e+27,-6.429941926563035e+26
72039629918.3206,131497021342.32977,-99999915439.34865,-142199966950.24155,78308362515.57578,125261560702.64206,-9379.11575734502,24830.09823071496,0.028376859586822564,-29999.98415362921,14154.948076679428,-8761.268978103271,-5.601207930286446e+28,1.4828534663382974e+29,5.644157371819007e+28,-5.96699684815685e+34,1.0401055846744043e+27,-6.437780445110283e+26
71945771165.19551,131745214775.65874,-99999915155.37445,-142499966791.451,78449840370.00456,125173841475.4791,-9385.875312508451,24819.343332896162,0.02839741985518239,-29999.9841209439,14147.785442878627,-8771.922716295898,-5.605244736630048e+28,1.4822111838405589e+29,5.6482468091957775e+28,-5.966996841655741e+34,1.0395792743427215e+27,-6.445608811934225e+26
71851845112.13419,131993300858.28003,-99999914871.19554,-142799966632.33417,78591246744.56483,125086015852.2277,-9392.605306133124,24808.608262129135,0.028417890823508353,-29999.98408831864,14140.637456027856,-8782.562325138213,-5.609263888822702e+28,1.481570085414352e+29,5.652318484795811e+28,-5.966996835166578e+34,1.0390540402689268e+27,-6.453426796511559e+26
71757852053.41098,132241279788.30026,-99999914586.8128,-143099966472.8917,78732581781.02876,124998083976.80504,-9399.305872320754,24797.893002022953,0.028438272911796215,-29999.984055753393,14133.503646392119,-8793.187542266875,-5.6132654669499545e+28,1.4809301700808108e+29,5.656372482156267e+28,-5.966996828689349e+34,1.0385298479368929e+27,-6.4612342060577e+26
71663792281.95665,132489151763.66367,-99999914302.22714,-143399966313.12418,78873845617.19188,124910045995.32355,-9405.977145433302,24787.197536340744,0.02845856653816043,-29999.984023248122,14126.383616311967,-8803.798148149172,-5.617249551252768e+28,1.4802914368702693e+29,5.660408884440109e+28,-5.966996822224052e+34,1.0380066681266033e+27,-6.469030879260011e+26
71569666089.35744,132736916982.15286,-99999914017.43942,-143699966153.0322,79015038387.45354,124821902055.73238,-9412.619259921848,24776.52184891901,0.028478772118838924,-29999.98399080278,14119.277026166012,-8814.393959117253,-5.621216222025328e+28,1.4796538848174432e+29,5.664427774437062e+28,-5.966996815770672e+34,1.0374844758826786e+27,-6.476816681159357e+26
71475473765.8555,132984575641.38889,-99999913732.45052,-143999965992.61636,79156160223.28815,124733652307.51575,-9419.232350193968,24765.86592360237,0.02849889006819792,-29999.983958417324,14112.18358346133,-8824.97482166215,-5.6251655595358385e+28,1.4790175129575336e+29,5.668429234564565e+28,-5.966996809329206e+34,1.0369632497127385e+27,-6.484591498957348e+26
71381215600.3504,133232127938.8308,-99999913447.2613,-144299965831.8773,79297211253.6309,124645296901.43831,-9425.816550510059,24755.22974419079,0.02851892079873681,-29999.983926091714,14105.103034275762,-8835.54060774314,-5.629097643964607e+28,1.4783823203230742e+29,5.672413346868751e+28,-5.966996802899642e+34,1.036442970958583e+27,-6.492355238569659e+26
71286891880.40138,133479574071.77477,-99999913161.87267,-144599965670.81555,79438191605.19577,124556835989.32915,-9432.371994901676,24744.613294396797,0.028538864721093113,-29999.983893825905,14098.03515648653,-8846.091210916678,-5.633012555355281e+28,1.4777483059413768e+29,5.67638019302542e+28,-5.966996796481973e+34,1.0359236232986303e+27,-6.500107821781574e+26
71192502892.23032,133726914237.35287,-99999912876.28545,-144899965509.43176,79579101402.73946,124468269723.89786,-9438.898817106725,24734.016557810854,0.028558722244047454,-29999.983861619847,14090.979754368562,-8856.626543128506,-5.636910373576136e+28,1.4771154688324642e+29,5.680329854341038e+28,-5.966996790076188e+34,1.0354051923510019e+27,-6.507849183890826e+26
71098048920.72514,133974148632.5316,-99999912590.5005,-145199965347.7265,79719940769.28198,124379598258.57742,-9445.39715051772,24723.43951787328,0.028578493774528597,-29999.983829473495,14083.936654252402,-8867.146532044144,-5.640791178289183e+28,1.4764838080073924e+29,5.684262411753737e+28,-5.966996783682278e+34,1.0348876653544665e+27,-6.515579271746037e+26
71003530249.44374,134221277454.11012,-99999912304.5187,-145499965185.70038,79860709826.29207,124290821747.38924,-9451.86712814022,24712.88215785156,0.02859817971761855,-29999.9837973868,14076.905701008774,-8877.65111881802,-5.64465504892534e+28,1.4758533224668953e+29,5.688177945834329e+28,-5.966996777300235e+34,1.0343710309101248e+27,-6.523298042107481e+26
70908947160.61815,134468300898.71834,-99999912018.3409,-145799965023.35397,80001408693.8439,124201940344.82703,-9458.308882559288,24702.34446082197,0.02861778047655768,-29999.983765359717,14069.886755183139,-8888.140256221373,-5.648502064664407e+28,1.475224011200288e+29,5.692076536787322e+28,-5.966996770930047e+34,1.0338552787708571e+27,-6.531005460271466e+26
70814299935.15903,134715219162.81488,-99999911731.96793,-146099964860.6879,80142037490.75035,124112954205.75638,-9464.72254591229,24691.82640965483,0.028637296452749924,-29999.983733392193,14062.879690645175,-8898.613907064777,-5.652332304418819e+28,1.4745958731845865e+29,5.6959582644519595e+28,-5.966996764571707e+34,1.0333403996686075e+27,-6.538701498911198e+26
70719588852.66035,134962032442.6849,-99999911445.40065,-146399964697.70273,80282596334.67683,124023863485.32774,-9471.108249866773,24681.32798700268,0.028656728045767993,-29999.983701484176,14055.884392649054,-8909.072042863589,-5.656145846820437e+28,1.4739689073838002e+29,5.699823208303253e+28,-5.966996758225203e+34,1.0328263851718524e+27,-6.546386137096164e+26
70624814191.40433,135208740934.43782,-99999911158.6399,-146699964534.39908,80423085342.23907,123934668338.9007,-9477.466125602421,24670.84917529089,0.028676075653358658,-29999.983669635614,14048.900756223637,-8919.514642704522,-5.659942770209766e+28,1.473343112748372e+29,5.703671447453037e+28,-5.966996751890523e+34,1.0323132275673128e+27,-6.554059359459282e+26
70529976228.36636,135455344834.00493,-99999910871.6865,-146999964370.77756,80563504629.08737,123845368921.9779,-9483.796303796289,24660.389956710274,0.028695339671448068,-29999.983637846457,14041.928684829289,-8929.941692279393,-5.663723152627144e+28,1.4727184882147378e+29,5.707503060651021e+28,-5.96699674556766e+34,1.031800919761256e+27,-6.561721155486898e+26
70435075239.22026,135701844337.13704,-99999910584.54129,-147299964206.8387,80703854309.97969,123755965390.14732,-9490.098914610731,24649.950313211404,0.028714520494147102,-29999.98360611665,14034.968089231466,-8940.353183058385,-5.667487071805529e+28,1.472095032704985e+29,5.711318126285858e+28,-5.966996739256601e+34,1.0312894551967281e+27,-6.569371518911301e+26
70340111498.34343,135948239639.40204,-99999910297.20511,-147599964042.5832,80844134498.8452,123666457899.03152,-9496.374087683524,24639.53022650028,0.028733618513756772,-29999.983574446138,14028.01888655152,-8950.749111580184,-5.6712346051646005e+28,1.4714727451265968e+29,5.715116722386222e+28,-5.966996732957337e+34,1.0307788277838056e+27,-6.577010447189119e+26
70245085278.82224,136194530936.18239,-99999910009.67877,-147899963878.01154,80984345308.83983,123576846604.24312,-9502.621952119782,24629.129678035195,0.028752634120773658,-29999.983542834863,14021.080999463189,-8961.129478840403,-5.674965829805934e+28,1.470851624372262e+29,5.71889892662188e+28,-5.966996726669854e+34,1.030269031840555e+27,-6.584637941051928e+26
70149996852.45738,136440718422.67264,-99999909721.96309,-148199963713.12436,81124486852.39493,123487131661.34549,-9508.842636485386,24618.748649024572,0.02877156770389538,-29999.98351128277,14014.154355509458,-8971.494289762964,-5.678680822509073e+28,1.4702316693197475e+29,5.722664816304791e+28,-5.966996720394143e+34,1.029760062042835e+27,-6.592254004117826e+26
70054846489.76936,136686802293.87689,-99999909434.0589,-148499963547.92227,81264559241.26012,123397313225.81807,-9515.036268801636,24608.387120425617,0.02879041965002612,-29999.983479789804,14007.238886519326,-8981.843552741739,-5.682379659728337e+28,1.4696128788318179e+29,5.726414468390195e+28,-5.966996714130191e+34,1.0292519133814401e+27,-6.59985864255463e+26
69959634460.00395,136932782744.60632,-99999909145.967,-148799963382.40582,81404562586.5412,123307391453.02565,-9521.202976540952,24598.045072943663,0.02880919034428216,-29999.983448355903,14000.334528107936,-8992.177279241907,-5.686062417590256e+28,1.4689952517561957e+29,5.730147959477721e+28,-5.9669967078779885e+34,1.0287445811253711e+27,-6.607451864786953e+26
69864361031.13771,137178659969.47664,-99999908857.68819,-149099963216.57562,81544496998.73366,123217366498.19113,-9527.34288662344,24587.72248703211,0.028827880169997475,-29999.98341698101,13993.441219246515,-9002.495483452254,-5.689729171891519e+28,1.4683787869255577e+29,5.733865365812497e+28,-5.966996701637522e+34,1.028238060790234e+27,-6.615033681240717e+26
69769026469.88358,137424434162.90556,-99999908569.2233,-149399963050.43228,81684362587.75256,123127238516.37132,-9533.456125414199,24577.419342892856,0.028846489508729343,-29999.983385665062,13986.558901891054,-9012.798181981034,-5.69337999809736e+28,1.4677634831575614e+29,5.737566763286266e+28,-5.966996695408781e+34,1.0277323481109547e+27,-6.622604104119663e+26
69673631041.69637,137670105519.11032,-99999908280.5731,-149699962883.97635,81824159462.95917,123037007662.43542,-9539.542818721233,24567.135620477125,0.028865018740263995,-29999.983354408,13979.687520660604,-9023.085393589223,-5.69701497134032e+28,1.467149339254894e+29,5.741252227438509e+28,-5.96699668919175e+34,1.0272274390181412e+27,-6.63016314720936e+26
69578175010.77843,137915674232.1052,-99999907991.73842,-149999962717.20844,81963887733.18474,122946674091.04587,-9545.603091793915,24556.871299486702,0.028883468242622296,-29999.983323209763,13972.827022557642,-9033.357138955973,-5.700634166419326e+28,1.466536354005346e+29,5.7449218334575745e+28,-5.9669966829864215e+34,1.0267233296175355e+27,-6.637710825704849e+26
69482658640.0852,138161140495.69894,-99999907702.72003,-150299962550.12915,82103547506.75198,122856237956.64114,-9551.637069321881,24546.6263593754,0.028901838392065463,-29999.983292070287,13965.977356724228,-9043.613440471849,-5.704237657799028e+28,1.465924526181899e+29,5.74857565618182e+28,-5.96699667679278e+34,1.0262200161720962e+27,-6.645247156058714e+26
69387082191.33086,138406504503.49246,-99999907413.51874,-150599962382.73904,82243138891.49428,122765699413.42058,-9557.644875434322,24536.40077935085,0.02892012956310079,-29999.98326098951,13959.13847422875,-9053.85432205613,-5.7078255196093776e+28,1.4653138545428329e+29,5.752213770100747e+28,-5.966996670610813e+34,1.0257174950863286e+27,-6.652772155846844e+26
69291445924.99387,138651766448.87622,-99999907124.13531,-150899962215.03873,82382661994.77307,122675058615.33063,-9563.6266336996,24526.194538376454,0.02893834212848743,-29999.98322996737,13952.310327878851,-9064.079808994997,-5.7113978256454015e+28,1.464704337831842e+29,5.75583624935615e+28,-5.96699666444051e+34,1.0252157628925379e+27,-6.660285843649523e+26
69195750100.32262,138896926525.02795,-99999906834.57056,-151199962047.02878,82522116923.49364,122584315716.05264,-9569.582467125154,24516.00761517356,0.028956476459242184,-29999.983199003796,13945.492872056899,-9074.289927797901,-5.714954649367142e+28,1.464095974778165e+29,5.75944316774327e+28,-5.966996658281855e+34,1.0247148162387409e+27,-6.667788238945898e+26
69099994975.34103,139141984924.9102,-99999906544.82523,-151499961878.70978,82661503784.11938,122493470868.99194,-9575.512498157657,24505.839988223768,0.028974532924645326,-29999.98316809873,13938.686062574867,-9084.4847060698,-5.718496063899754e+28,1.4634887640967234e+29,5.763034598711955e+28,-5.966996652134837e+34,1.0242146518780012e+27,-6.675279362020088e+26
69004180806.8542,139386941841.2679,-99999906254.9001,-151799961710.0823,82800822682.68484,122402524227.26797,-9581.416848683382,24495.69163577139,0.028992511892246445,-29999.9831372521,13931.889856546019,-9094.664172397272,-5.722022142033716e+28,1.4628827044882675e+29,5.766610615367817e+28,-5.9669966459994425e+34,1.0237152666590015e+27,-6.682759233877515e+26
68908307850.45392,139631797466.62616,-99999905964.79596,-152099961541.14694,82940073724.80756,122311475943.7055,-9587.295640028758,24485.56253582599,0.02901041372787033,-29999.983106463842,13925.104212271168,-9104.828356246802,-5.725532956225175e+28,1.462277794639528e+29,5.770171290473408e+28,-5.9669966398756575e+34,1.0232166575176854e+27,-6.69022787617015e+26
68812376360.5243,139876551993.2878,-99999905674.51357,-152399961371.90427,83079257015.69893,122220326170.82677,-9593.148992961093,24475.452666165056,0.029028238795622843,-29999.983075733886,13918.329089137611,-9114.977287873764,-5.729028578596365e+28,1.4616740332233772e+29,5.773716696449383e+28,-5.96699663376347e+34,1.0227188214698316e+27,-6.697685311129641e+26
68716386590.24741,140121205613.33118,-99999905384.0537,-152699961202.3549,83218372660.17422,122129075060.84436,-9598.97702768943,24465.362004336715,0.029045987457896865,-29999.983045062163,13911.564447529116,-9125.110998240825,-5.732509080936129e+28,1.4610714188989887e+29,5.777246905375686e+28,-5.966996627662864e+34,1.0222217556044394e+27,-6.705131561507359e+26
68620338791.60876,140365758518.6078,-99999905093.4171,-152999961032.4994,83357420762.66168,122037722765.6549,-9604.77986386555,24455.29052766253,0.02906366007537821,-29999.983014448604,13904.81024874558,-9135.229518944667,-5.7359745347005065e+28,1.4604699503120064e+29,5.7807619889927256e+28,-5.966996621573827e+34,1.0217254570778251e+27,-6.712566650520542e+26
68524233215.40291,140610210900.7402,-99999904802.60452,-153299960862.33832,83496401427.211,121946269436.8334,-9610.557620585054,24445.238213240355,0.029081257007051595,-29999.98298389314,13898.066454931157,-9145.332882150067,-5.739425011013395e+28,1.459869626094714e+29,5.784262018702562e+28,-5.9669966154963455e+34,1.0212299231083414e+27,-6.719990601803869e+26
68428070111.23902,140854562951.1197,-99999904511.61673,-153599960691.87228,83635314757.5011,121854715225.6281,-9616.310416388578,24435.205037947206,0.029098778610206624,-29999.9829533957,13891.333029009837,-9155.421120530502,-5.742860580667259e+28,1.4592704448662073e+29,5.787747065570097e+28,-5.966996609430405e+34,1.0207351509716428e+27,-6.727403439365812e+26
68331849727.546394,141098814860.9041,-99999904220.45448,-153899960521.10184,83774160856.84738,121763060282.95595,-9622.038369263075,24425.190978442206,0.02911622524044378,-29999.982922956216,13884.609934627571,-9165.494267214539,-5.746281314123909e+28,1.4586724052325686e+29,5.791217200324267e+28,-5.966996603375991e+34,1.020241137996434e+27,-6.734805187549243e+26
68235572311.57996,141342966821.0158,-99999903929.11852,-154199960350.0276,83912939828.20839,121671304759.39857,-9627.74159664317,24415.196011169526,0.02913359725168044,-29999.98289257461,13877.8971361002,-9175.552355737393,-5.749687281515302e+28,1.4580755057870441e+29,5.7946724933592395e+28,-5.96699659733309e+34,1.0197478815606428e+27,-6.742195870995836e+26
68139238109.425835,141587019022.13943,-99999903637.60956,-154499960178.6501,84051651774.19205,121579448805.19861,-9633.420215412603,24405.220112361352,0.029150894996156924,-29999.982862250814,13871.194598366483,-9185.595419997064,-5.753078552644407e+28,1.45747974511022e+29,5.798113014735612e+28,-5.966996591301686e+34,1.0192553790879691e+27,-6.749575514613842e+26
68042847366.006775,141830971654.71985,-99999903345.92838,-154799960006.96994,84190296797.06151,121487492570.25647,-9639.074341905714,24395.263258040875,0.029168118824442528,-29999.98283198475,13864.502286945673,-9195.623494214586,-5.756455196986093e+28,1.4568851217702011e+29,5.801538834181618e+28,-5.966996585281767e+34,1.0187636280447681e+27,-6.756944143548877e+26
67946400325.087685,142074824908.9601,-99999903054.07568,-155099959834.9877,84328874998.7405,121395436204.12749,-9644.704091908998,24385.325424025286,0.029185269085441595,-29999.98280177635,13857.820167899132,-9205.636612897948,-5.759817283688054e+28,1.4562916343227902e+29,5.804950021094333e+28,-5.966996579273315e+34,1.0182726259372282e+27,-6.764301783157412e+26
67849897229.28106,142318578974.8194,-99999902762.05222,-155399959662.70395,84467386480.81845,121303279856.0194,-9650.309580662692,24375.406585928777,0.029202346126399603,-29999.982771625535,13851.148207795512,-9215.634810809304,-5.76316488157176e+28,1.4556992813116666e+29,5.808346644540881e+28,-5.9669965732763185e+34,1.0177823703088142e+27,-6.771648458982677e+26
67753338320.05244,142562234042.01105,-99999902469.85872,-155699959490.11926,84605831344.55524,121211023674.79004,-9655.890922862427,24365.50671916553,0.02921935029290925,-29999.982741532232,13844.486373679149,-9225.618122935131,-5.766498059133442e+28,1.4551080612685655e+29,5.81172877325965e+28,-5.9669965672907605e+34,1.0172928587379439e+27,-6.778984196732734e+26
67656723837.72583,142805790300.00058,-99999902177.4959,-155999959317.23422,84744209690.88565,121118667808.94545,-9661.448232660903,24355.625798952726,0.029236281928916575,-29999.982711496366,13837.834633041308,-9235.586584459046,-5.769816884545092e+28,1.4545179727134568e+29,5.815096475661507e+28,-5.966996561316627e+34,1.0168040888358752e+27,-6.786309022260508e+26
67560054021.489136,143049247938.00372,-99999901884.96448,-156299959144.0494,84882521620.42358,121026212406.63808,-9666.981623669604,24345.76380031354,0.029253141376727063,-29999.98268151786,13831.192953793981,-9245.540230737011,-5.773121425655488e+28,1.4539290141547247e+29,5.818449819831012e+28,-5.966996555353902e+34,1.0163160582447818e+27,-6.793622961545555e+26
67463329109.39953,143292607144.98453,-99999901592.26518,-156599958970.56537,85020767233.46605,120933657615.66533,-9672.491208960551,24335.920698080117,0.029269928977011788,-29999.982651596638,13824.561304245983,-9255.479097274696,-5.776411749991241e+28,1.4533411840893447e+29,5.821788873527644e+28,-5.966996549402571e+34,1.0158287646359947e+27,-6.800926040677447e+26
67366549338.38885,143535868109.6535,-99999901299.39873,-156899958796.78268,85158946629.99686,120841003583.46826,-9677.977101068074,24326.096466896553,0.02928664506881356,-29999.98262173262,13817.939653081094,-9265.403219706785,-5.779687924757854e+28,1.4527544810030623e+29,5.825113704187017e+28,-5.966996543462618e+34,1.0153422057083987e+27,-6.808218285840546e+26
67269714944.26894,143779031020.46573,-99999901006.36583,-157199958622.70193,85297059909.69023,120748250457.13048,-9683.43941199062,24316.29108122185,0.029303289989553064,-29999.982591925727,13811.327969338057,-9275.31263377804,-5.782950016840798e+28,1.452168903370569e+29,5.828424378922105e+28,-5.966996537534027e+34,1.0148563791869605e+27,-6.815499723300103e+26
67172826161.737015,144022096065.61905,-99999900713.16719,-157499958448.3237,85435107171.91415,120655398383.37721,-9688.878253192574,24306.504515332876,0.02931986407503504,-29999.982562175886,13804.72622239225,-9285.207375325963,-5.786198092806605e+28,1.4515844496556794e+29,5.83172096452447e+28,-5.966996531616784e+34,1.0143712828213824e+27,-6.822770379389517e+26
67075883224.38095,144265063433.0523,-99999900419.80351,-157799958273.64853,85573088515.73354,120562447508.57457,-9694.293735606117,24296.73674332729,0.029336367659454448,-29999.982532483013,13798.134381938838,-9295.087480264901,-5.789432218903974e+28,1.4510011183115058e+29,5.835003527465489e+28,-5.966996525710871e+34,1.0138869143848659e+27,-6.83003028049865e+26
66978886364.68462,144507933310.44357,-99999900126.2755,-158099958098.677,85711004039.91331,120469397978.72885,-9699.685969633088,24286.987739126453,0.029352801075402647,-29999.98250284703,13791.552417977313,-9304.952984571462,-5.792652461064881e+28,1.4504189077806319e+29,5.838272133897586e+28,-5.9669965198162735e+34,1.0134032716729729e+27,-6.837279453063111e+26
66881835814.03316,144750705885.20834,-99999899832.58385,-158399957923.40967,85848853842.92128,120376249939.48615,-9705.055065146871,24277.257476478342,0.029369164653873587,-29999.982473267857,13784.980300797231,-9314.803924271126,-5.795858884905712e+28,1.4498378164952867e+29,5.8415268496554565e+28,-5.966996513932977e+34,1.0129203525025806e+27,-6.844517923554424e+26
66784731802.718216,144993381344.49796,-99999899538.72926,-158699957747.8471,85986638022.93092,120283003536.13188,-9710.401131494295,24267.54592896042,0.029385458724270005,-29999.98244374541,13778.418000965092,-9324.640335425935,-5.799051555728393e+28,1.4492578428775163e+29,5.844767740257304e+28,-5.966996508060962e+34,1.012438154710915e+27,-6.851745718470977e+26
66687574559.94324,145235959875.19778,-99999899244.71243,-158999957571.9899,86124356677.82405,120189658913.59065,-9715.724277497551,24257.853069982488,0.029401683614409625,-29999.982414279617,13771.865489312204,-9334.46225412318,-5.802230538521538e+28,1.4486789853393543e+29,5.847994870906074e+28,-5.966996502200216e+34,1.0119566761546607e+27,-6.858962864329712e+26
66590364313.828674,145478441663.9257,-99999898950.53404,-159299957395.8386,86262009905.19328,120096216216.42601,-9721.024611456127,24248.178872789536,0.029417839650531363,-29999.982384870385,13765.322736923485,-9344.269716464989,-5.805395897961599e+28,1.4481012422829912e+29,5.851208306490688e+28,-5.966996496350719e+34,1.0114759147091376e+27,-6.866169387658473e+26
66493101291.41719,145720826897.03033,-99999898656.19476,-159599957219.39377,86399597802.34456,120002675588.84042,-9726.30224114874,24238.523310464556,0.029433927157301542,-29999.98235551764,13758.789715127084,-9354.062758558732,-5.808547698414028e+28,1.4475246121009434e+29,5.854408111587276e+28,-5.966996490512458e+34,1.0109958682675381e+27,-6.873365314988957e+26
66395785718.67884,145963115760.58966,-99999898361.6953,-159899957042.65598,86537120466.29941,119909037174.67534,-9731.557273835297,24228.88635593133,0.02944994645782011,-29999.982326221296,13752.266395484778,-9363.841416508187,-5.81168600393444e+28,1.446949093176219e+29,5.85759435046042e+28,-5.966996484685415e+34,1.0105165347402215e+27,-6.880550672850216e+26
66298417820.51625,146205308440.40924,-99999898067.03632,-160199956865.6258,86674577993.79724,119815301117.41129,-9736.78981625885,24219.2679819572,0.02946589787362686,-29999.98229698127,13745.75274978304,-9373.605726405394,-5.814810878269786e+28,1.4463746838824842e+29,5.860767087064382e+28,-5.9669964788695745e+34,1.0100379120540578e+27,-6.887725487762684e+26
66200997820.769775,146447405122.0208,-99999897772.2185,-160499956688.30377,86811970481.29749,119721467560.16806,-9741.999974647573,24209.66816115584,0.02948178172470765,-29999.98226779748,13739.24875002477,-9383.355724323137,-5.817922384859531e+28,1.445801382584227e+29,5.8639263850443515e+28,-5.966996473064919e+34,1.0095599981518201e+27,-6.894889786232641e+26
66103525942.22261,146689405990.68073,-99999897477.24252,-160799956510.69046,86949298024.9817,119627536645.70499,-9747.187854716738,24200.086865989957,0.029497598329500635,-29999.98223866984,13732.754368421576,-9393.091446308008,-5.821020586836836e+28,1.4452291876369203e+29,5.867072307737676e+28,-5.96699646727143e+34,1.0090827909916174e+27,-6.902043594747124e+26
66006002406.6059,146931311231.36847,-99999897182.10904,-161099956332.78644,87086560720.75557,119533508516.42125,-9752.353561670698,24190.524068773997,0.029513348004902493,-29999.982209598267,13726.269577386605,-9402.812928374009,-5.824105547029741e+28,1.4446580973871832e+29,5.870204918175105e+28,-5.966996461489095e+34,1.0086062885463678e+27,-6.909186939769221e+26
65908427434.60385,147173121028.78525,-99999896886.81873,-161399956154.59225,87223758664.25085,119439383314.35628,-9757.497200204887,24180.97974167683,0.029529031066274657,-29999.982180582676,13719.794349527849,-9412.520206496632,-5.827177327962359e+28,1.4440881101729403e+29,5.873324279082029e+28,-5.966996455717894e+34,1.0081304888033062e+27,-6.916319847733725e+26
65810801245.85877,147414835567.35248,-99999896591.37225,-161699955976.1085,87360891950.82727,119345161181.1902,-9762.618874507813,24171.453856724405,0.029544647827449543,-29999.98215162298,13713.328657641898,-9422.213316607396,-5.8302359918560655e+28,1.4435192243235815e+29,5.876430452879714e+28,-5.96699644995781e+34,1.0076553897635266e+27,-6.923442345043114e+26
65713124058.97614,147656455031.2105,-99999896295.77026,-161999955797.3357,87497960675.57436,119250842258.24431,-9767.718688263061,24161.946385802366,0.029560198600736783,-29999.982122719095,13706.872474708109,-9431.892294588797,-5.833281600630701e+28,1.4429514381601174e+29,5.879523501686546e+28,-5.966996444208828e+34,1.0071809894415519e+27,-6.930554458063848e+26
65615396091.52963,147897979604.2171,-99999896000.01343,-162299955618.2744,87634964933.31319,119156426686.48161,-9772.796744651308,24152.45730065867,0.029575683696929457,-29999.982093870934,13700.42577388314,-9441.557176269638,-5.836314215905761e+28,1.4423847499953357e+29,5.882603487319268e+28,-5.966996438470928e+34,1.0067072858649331e+27,-6.937656213122929e+26
65517617560.06611,148139409469.94617,-99999895704.10239,-162599955438.9252,87771904818.59814,119061914606.5074,-9777.853146352327,24142.986572906153,0.029591103425310322,-29999.982065078413,13693.98852849584,-9451.207997420712,-5.83933389900161e+28,1.4418191581339555e+29,5.885670471294222e+28,-5.966996432744096e+34,1.0062342770738743e+27,-6.94474763650474e+26
